x,y,z
0.0464002,-0.0501642,1.0096
-0.0613351,-0.0124553,1.54783
-0.11281,0.14084,10.8946
0.157966,-0.166906,11.0403
-0.245046,-0.134691,11.2067
0.172429,0.231356,11.2156
0.0220122,-0.380406,11.4491
0.356735,-0.100986,11.4324
-0.230633,0.267802,11.3734
-0.309443,-0.426798,11.73
0.346103,-0.424803,11.7386
-0.453695,-0.0386833,11.59
-0.0103667,0.00766104,11.6474
-0.410499,0.364569,11.7592
0.377513,0.287335,11.6304
-0.00328063,0.498422,11.6656
0.0167968,-0.65386,11.912
-0.636973,-0.238308,11.951
0.0720916,-0.23366,12.0197
-0.284296,0.0163941,11.9894
0.576405,-0.0609681,11.8086
-0.707277,0.191478,12.0332
0.167169,0.192432,12.0018
0.641875,0.321183,12.0092
0.311375,0.601455,11.9508
-0.10279,0.724912,12.0254
-0.120175,-0.902469,12.2446
-0.800824,-0.45242,12.2945
-0.44181,-0.640822,12.0969
0.412891,-0.664172,12.0982
0.475616,-0.242094,12.1939
-0.971231,-0.0318253,12.3193
0.853704,-0.0234836,12.1779
-0.161935,0.350319,12.2431
-0.5234,0.598202,12.1094
0.616442,0.681241,12.2554
0.223721,0.898856,12.2586
-0.470372,-0.484878,12.5905
-0.0990348,-0.475543,12.3416
0.306513,-0.550183,12.5098
-0.468593,-0.0523797,12.3818
-0.88793,0.442847,12.3473
-0.487038,0.523057,12.5389
-0.330058,0.93735,12.3327
-0.00239227,1.16886,12.5162
-0.457588,-0.992911,12.8309
-0.962173,-0.167818,12.7469
-1.16374,0.233512,12.6618
2.3764,0.414671,13.6463
0.257122,0.802119,13.9705
