x,y,z
-0.0813677,-0.000962434,0.213578
0.0807781,-0.0348319,0.605039
-0.0654397,-0.0651232,0.9985
0.0531911,0.0501921,1.39134
-0.0173543,-0.0939407,1.78757
0.0118354,0.0685548,2.18137
0.0118235,-0.0944857,2.58041
-0.037849,0.0603838,2.97763
0.0410221,-0.0851879,3.375
-0.0786028,0.0149697,3.77201
0.0739898,-0.0498251,4.16767
-0.0570954,-0.0730225,4.57602
0.00221697,0.0691312,4.97865
0.0464683,-0.0818734,5.37889
0.00139545,0.069829,5.77961
0.0406396,-0.0851806,6.17925
0.0402731,0.0593246,6.58641
0.0195311,-0.0933152,6.98411
0.0530412,0.0483444,7.39171
-0.0795928,-0.0362487,7.79646
0.0802024,-0.0293933,8.20065
-0.0660299,0.0300162,8.60631
0.0175509,-0.0930638,9.01575
-0.0099441,0.0540114,9.42265
-0.0560306,-0.0731998,9.8343
0.0417104,0.0464455,10.24
-0.0748959,-0.117002,10.6274
0.153105,0.111372,10.9183
-0.0280041,-0.251584,11.0733
-0.236763,0.120546,11.1696
-0.299403,-0.237498,11.4206
0.134049,-0.374933,11.4548
0.326448,-0.0231115,11.298
0.0560029,0.340695,11.4147
-0.229539,-0.508076,11.7559
0.464662,-0.202996,11.6812
0.0381641,-0.0160832,11.6633
-0.341442,0.245762,11.5729
0.399912,0.228479,11.7315
0.269736,-0.560572,11.8458
-0.518542,-0.161457,11.7911
0.0261159,-0.265096,12.0331
0.696292,0.034173,11.9938
-0.599996,0.255996,11.9499
-0.15226,0.176557,12.0014
-0.295816,0.582803,12.0081
0.127609,0.54646,11.8721
-0.257075,-0.77108,12.1111
-0.589693,-0.48709,12.0711
0.283416,-0.648883,12.2749
