x,y,z
-0.0362148,-0.106532,0.0873689
0.000978942,-0.112749,0.0876896
-0.0699279,-0.0877596,0.0856134
-0.00937126,-0.0810223,0.0856103
0.0235774,-0.074732,0.0856079
0.0606114,-0.079829,0.0857674
-0.0928748,-0.063672,0.0894037
-0.0417498,-0.0694386,0.0855771
0.0952591,-0.0546328,0.0856481
-0.107637,-0.0336342,0.0888529
-0.0731153,-0.0359751,0.086041
-0.0356296,-0.0365316,0.0899417
0.0503862,-0.0388771,0.085712
0.0120151,-0.0145574,0.0878829
0.109213,-0.0242155,0.085649
-0.112707,-0.000573619,0.0858465
-0.0558174,-0.00744711,0.0898017
-0.0222902,-0.00564337,0.0908332
0.0542562,0.00408014,0.0874056
0.111434,0.00915997,0.0862612
-0.0803966,0.0149073,0.0857757
0.00179485,0.0173026,0.0872481
-0.107624,0.0344581,0.0856147
-0.0253428,0.0471355,0.0856149
0.00821064,0.0501287,0.0856205
0.0385258,0.033629,0.0879786
0.0730185,0.0318241,0.0865934
-0.0925443,0.064337,0.08561
-0.0571256,0.0585934,0.0857401
0.0886912,0.0691595,0.0855751
-0.0114974,0.077442,0.088789
0.0286645,0.0764568,0.0883937
-0.0400447,0.0947818,0.0867457
-0.0104908,0.110922,0.0867627
0.0231703,0.109366,0.0857259
0.0553284,0.0971524,0.0891241
0.0321396,-0.105544,0.0975263
0.0836812,-0.0740145,0.110371
-0.0650065,-0.0602319,0.108063
-0.0141501,-0.0566465,0.107972
0.0438865,-0.0632113,0.109481
0.0165089,-0.0454667,0.100077
-0.087008,-0.0125266,0.105877
0.0490954,-0.0183707,0.112836
0.0776538,-0.0185547,0.095223
0.0272767,0.00826054,0.107059
-0.0497393,0.0258656,0.0943209
0.0832115,0.0111031,0.111934
0.104309,0.0408581,0.094484
0.0575484,0.0606542,0.0944412
-0.0709032,0.0870583,0.09737
-0.0342438,-0.10698,0.121053
-0.00213323,-0.112815,0.128487
0.0310858,-0.108195,0.130942
0.0585654,-0.0955208,0.11664
-0.0645529,-0.0923851,0.118293
0.0122474,-0.0848693,0.115825
-0.0946251,-0.0597857,0.123876
