x,y,z
-0.206133,-0.395343,0.588601
0.184084,-0.407965,0.56359
-0.335592,-0.29827,0.561896
-0.0295708,-0.35065,0.558716
0.100184,-0.299065,0.579207
0.296572,-0.27617,0.559749
-0.187312,-0.26381,0.564453
-0.00213839,-0.230015,0.566614
0.18559,-0.210655,0.558853
-0.285374,-0.18377,0.561354
-0.125555,-0.159674,0.580389
0.293726,-0.146742,0.566605
0.407576,-0.190921,0.55838
-0.444031,-0.087297,0.562214
-0.20452,-0.0628377,0.569548
0.0194742,-0.0981327,0.559551
0.138205,-0.0550918,0.563365
-0.44688,0.0389794,0.566252
-0.096141,0.0104866,0.566003
0.0382365,0.025125,0.562152
0.446272,-0.0324167,0.572712
-0.285332,0.0669307,0.560937
0.127755,0.110378,0.561711
0.302908,0.0821636,0.56479
-0.199467,0.176219,0.558439
-0.00757871,0.183698,0.56215
0.429993,0.126945,0.562031
-0.354656,0.228886,0.566457
0.124466,0.245201,0.574703
0.288491,0.205829,0.568506
-0.298735,0.339742,0.5644
-0.0936732,0.282169,0.561219
0.0158758,0.339435,0.568645
-0.163088,0.395502,0.559031
0.153007,0.369821,0.55683
-0.0634115,-0.447889,0.623228
0.060409,-0.438437,0.618145
-0.134763,-0.317259,0.65814
-0.00725278,-0.336115,0.673015
0.210543,-0.307502,0.65854
-0.397852,-0.202672,0.613882
0.368458,-0.237194,0.661817
0.0256526,-0.144658,0.672448
0.146327,-0.159906,0.655406
-0.135183,-0.0691758,0.670921
0.233213,-0.0624604,0.63889
0.354565,-0.0671782,0.641866
-0.356045,-0.0240868,0.616994
-0.0203121,-0.0302354,0.656267
-0.187228,0.0543501,0.631499
0.033458,0.108094,0.657274
0.391727,0.0481007,0.648757
-0.427227,0.146762,0.640188
-0.0784301,0.182328,0.664891
-0.20253,0.286595,0.617972
-0.052716,0.318447,0.67078
0.259637,0.368593,0.623984
-0.0448685,0.44912,0.665511
0.0655053,0.446552,0.608335
-0.037617,-0.440836,0.745772
-0.213595,-0.401456,0.715397
0.162598,-0.422637,0.706582
-0.312956,-0.3258,0.677999
-0.354417,-0.227976,0.738742
-0.0778171,-0.210796,0.68265
-0.193896,-0.183788,0.710324
0.312094,-0.143326,0.723308
-0.439561,-0.0887172,0.682108
-0.255001,-0.0399653,0.683357
0.191388,-0.103707,0.751433
0.42904,-0.0950814,0.733618
-0.425042,0.0379256,0.703481
0.110731,-0.032993,0.68272
0.293159,0.00856491,0.718209
-0.318697,0.0905373,0.675009
-0.0749308,0.0669435,0.704444
0.177681,0.0663583,0.686727
-0.20102,0.169521,0.678225
0.178567,0.193177,0.677325
0.292566,0.141917,0.678439
0.404988,0.192783,0.714709
-0.378584,0.245411,0.711472
0.0620215,0.248326,0.684831
-0.279682,0.345203,0.695323
-0.155545,0.280324,0.73315
0.135246,0.347252,0.67745
0.323001,0.280675,0.681408
-0.16356,0.418408,0.67812
-0.157338,-0.421971,0.823978
0.0683652,-0.371435,0.764356
0.253137,-0.354237,0.758746
-0.269788,-0.347049,0.812185
-0.153193,-0.302885,0.776453
-0.0266914,-0.283336,0.774782
0.11857,-0.253273,0.770862
0.237556,-0.230998,0.75629
0.376049,-0.246052,0.781111
-0.274013,-0.188842,0.822767
-0.44981,-0.0460356,0.805379
-0.342597,-0.105623,0.755466
-0.0554695,-0.0889967,0.757673
0.0684849,-0.102744,0.78581
-0.333826,0.00053308,0.814837
-0.174958,-0.00920839,0.773129
0.0223083,0.0147722,0.767568
0.148852,0.0174287,0.799641
-0.267717,0.0984891,0.782415
0.341971,0.116907,0.790405
0.446855,0.0524912,0.75606
-0.147852,0.128004,0.779012
-0.022176,0.118698,0.825998
0.0941818,0.132698,0.760519
0.220971,0.143246,0.785767
-0.273434,0.223462,0.768231
0.0542155,0.241665,0.819817
0.308744,0.231671,0.793967
-0.284986,0.344249,0.82137
-0.047426,0.310107,0.789715
0.161393,0.302239,0.789843
-0.181119,0.407962,0.797194
0.11677,0.429662,0.768082
0.278757,0.354644,0.780376
-0.00898692,0.448882,0.798504
