x,y,z
-0.535473,-0.316197,7.70543
-0.241971,-0.27739,7.63897
0.309912,-0.112208,7.71314
-0.333315,-0.567154,7.78551
0.315734,-0.391549,7.85737
0.584362,-0.315172,7.84125
0.473696,0.39635,7.86598
-0.315144,0.551086,7.74211
0.167669,0.632479,7.76884
-0.130589,-0.306456,8.00622
0.257366,0.475899,7.99582
-0.478277,0.0629023,8.06776
0.435073,0.0478931,8.12821
-0.244821,0.118535,8.13041
0.102361,0.240821,8.08369
-0.265158,-0.552129,8.22947
0.172733,-0.0563959,8.19067
-0.0536721,-0.65589,8.46504
0.442446,-0.450448,8.42521
-0.632559,-0.215995,8.38729
-0.194658,-0.194238,8.4562
0.212357,-0.224418,8.43548
0.56789,-0.00986524,8.46718
-0.344261,0.135247,8.4087
0.107362,0.0986838,8.42378
0.204005,0.35417,8.48779
0.477576,0.269992,8.47876
0.380075,0.545773,8.43861
-0.342128,-0.562465,8.51605
-0.420899,0.00550381,8.6534
-0.326677,0.31358,8.62468
0.118981,0.622581,8.52173
-0.19626,-0.224922,8.76972
0.423405,-0.171913,8.68063
0.205674,-0.0515847,8.80842
-0.073623,0.176593,8.75003
0.477749,0.101459,8.70433
-0.0247464,-0.653052,8.83444
-0.28204,-0.495606,8.82873
0.101871,-0.412721,8.87331
0.443259,-0.432399,8.96292
-0.58861,-0.307085,8.92182
-0.346241,0.0104564,8.89174
-0.64723,0.0950281,8.97067
0.238843,0.188589,8.97137
-0.311819,0.2732,8.88275
0.561832,0.358343,8.87695
-0.0764303,0.405447,8.85374
0.0259379,0.67179,8.83422
0.094321,-0.630697,9.06759
-0.149937,-0.497651,9.07701
-0.36261,-0.313106,9.04565
0.112461,-0.354476,9.12806
-0.577533,-0.116052,9.09576
0.116504,-0.0919142,9.04757
-0.581793,0.328987,9.10332
-0.0377771,0.27761,9.0918
0.160303,0.444505,9.00007
0.350009,-0.512835,9.2278
-0.499122,-0.338343,9.26502
-0.20919,-0.134802,9.14908
0.349995,-0.224768,9.14046
0.613383,-0.214554,9.15228
-0.0270988,0.0496568,9.18919
-0.323287,0.125427,9.14327
0.248515,0.0990438,9.20425
0.557935,0.177206,9.14171
0.314026,0.340843,9.16291
-0.38082,0.4514,9.20537
-0.154001,0.571041,9.15634
0.0873281,0.616707,9.20768
0.208954,-0.618918,9.40743
-0.149576,-0.460409,9.35086
