x,y,z
-0.0365407,-0.106881,0.0792163
-0.00312564,-0.109899,0.0790272
0.0322232,-0.10534,0.0792169
-0.0664808,-0.0908541,0.0791402
-0.0174375,-0.0796852,0.0794165
0.0157429,-0.0764134,0.0793748
0.0644262,-0.0925819,0.0793152
-0.0908596,-0.0669299,0.0790471
-0.0463784,-0.0626759,0.0791338
0.0462103,-0.0654422,0.0875567
0.0889054,-0.0691393,0.0793436
-0.105214,-0.0365696,0.0791436
-0.0712658,-0.0394408,0.0798886
-0.0128889,-0.0466514,0.07937
0.0195654,-0.0371297,0.079572
0.105136,-0.0398694,0.0791469
-0.0402327,-0.0270079,0.0789992
-0.0114014,-0.0154221,0.0908193
0.0529956,-0.0299063,0.0793472
0.0820956,-0.0131287,0.0792347
-0.112557,-0.004034,0.079209
-0.0792904,-0.00551736,0.0793643
-0.0321566,0.00799575,0.0795414
0.0296265,-0.0050047,0.0800348
0.112748,0.00039211,0.0793022
-0.10732,0.0289343,0.0791535
-0.0738486,0.0278663,0.0794236
0.00168814,0.0135264,0.0803301
0.0311752,0.0294263,0.0793175
0.0598483,0.0122893,0.0792348
0.089891,0.0273707,0.0790845
-0.0400575,0.0409169,0.0803523
-0.00576154,0.0466016,0.0788912
0.0635587,0.0477354,0.0794354
-0.0920317,0.0585367,0.0790883
-0.0600924,0.0718735,0.0794045
0.0378952,0.0689327,0.0794467
-0.0264755,0.0741101,0.0795209
0.00606942,0.0767277,0.0869684
0.0831656,0.074904,0.0792555
-0.0448622,0.102401,0.0790098
-0.0113711,0.103954,0.0790814
0.0244788,0.109286,0.0790776
0.0568826,0.0963944,0.0794622
-0.0516856,-0.0991516,0.107626
-0.019759,-0.108418,0.107642
0.0145062,-0.110865,0.106685
0.0489685,-0.100484,0.107566
-0.0791289,-0.0789208,0.107297
-0.0163516,-0.0750968,0.112353
0.0770138,-0.0810927,0.10809
-0.0484178,-0.0664035,0.111623
0.0119768,-0.0567749,0.105875
-0.098906,-0.0519918,0.107556
-0.0176232,-0.0406669,0.111955
0.0433278,-0.0406664,0.110268
0.0789176,-0.0444633,0.0990594
-0.110163,-0.0205326,0.107769
-0.0773133,-0.0222187,0.107981
-0.0444569,-0.0208741,0.111053
0.016352,-0.0195815,0.108363
0.0659969,-0.0157665,0.109513
0.10987,-0.020341,0.105133
0.0429634,0.00989133,0.107378
-0.111289,0.0126894,0.107795
-0.0550021,0.0154679,0.104779
-0.0186675,0.0277628,0.102859
0.0771587,0.0156433,0.107467
0.109861,0.0220319,0.104487
-0.102507,0.0449368,0.107642
-0.063014,0.0486812,0.10335
0.011322,0.0442227,0.106321
0.0444119,0.0431095,0.106322
-0.0849543,0.0733245,0.107376
-0.0315488,0.0592676,0.108708
0.0285496,0.0721828,0.111235
0.0609178,0.0719243,0.103572
0.0984493,0.0529275,0.0987881
-0.0598412,0.0950069,0.107205
-0.0285674,0.10883,0.106986
0.00563001,0.111353,0.106246
0.0403018,0.104097,0.107381
0.010863,-0.0822532,0.13009
0.0439411,-0.0728185,0.125652
0.0735435,-0.0560424,0.129609
-0.066692,-0.0452194,0.12924
0.104176,-0.0414215,0.130053
0.0405747,-0.0129643,0.131179
-0.0821619,0.00735673,0.1228
-0.0194638,-0.000859751,0.119741
0.113114,0.00111665,0.129694
0.0109832,0.0124794,0.116486
-0.0712491,0.0368502,0.133484
-0.0383203,0.0335023,0.128847
0.0708562,0.0423355,0.12594
0.103901,0.0425209,0.129855
