x,y,z
-0.0933622,-0.226899,0.0540318
0.0154256,-0.24429,0.0550609
0.127136,-0.209932,0.0541078
-0.221051,-0.10578,0.0538489
-0.101839,-0.117166,0.054347
0.00777007,-0.121145,0.0544323
0.109896,-0.0817471,0.0548556
0.20616,-0.133452,0.0536841
-0.138272,-0.0147943,0.0545581
-0.0281234,-0.016982,0.0550145
0.209758,-0.0239327,0.0549654
-0.245956,0.000903476,0.054404
0.090459,0.0263917,0.0542567
-0.220199,0.108019,0.0547251
-0.112164,0.0910872,0.055044
-0.00326634,0.0903236,0.0528701
0.231183,0.0835081,0.0538933
-0.15116,0.193535,0.0542384
-0.0411169,0.199735,0.0551084
0.162307,0.184656,0.0542347
0.0626534,0.236857,0.0536138
-0.169337,-0.177469,0.116366
-0.0490335,-0.169321,0.133699
0.140186,-0.0193901,0.13985
0.0857218,0.124493,0.10187
-0.0173067,-0.245653,0.20229
0.0757118,-0.233317,0.14657
0.172528,-0.174379,0.147592
-0.11776,-0.0963419,0.17616
0.0709233,-0.123269,0.148773
0.232033,-0.081881,0.146361
-0.213172,-0.0513274,0.147489
-0.0169542,-0.0572192,0.156823
-0.239458,0.0551103,0.148326
-0.0936039,0.0227541,0.146433
0.0276719,0.0425369,0.145295
0.243377,0.0270302,0.146778
-0.164474,0.135187,0.145856
-0.055019,0.124994,0.142473
0.126918,0.0767639,0.189239
0.20372,0.137419,0.143566
0.0371686,0.139494,0.19884
-0.100118,0.224415,0.145424
0.00690886,0.245187,0.146204
0.113737,0.218307,0.147291
-0.130754,-0.207268,0.212613
0.127599,-0.209555,0.239437
-0.00361279,-0.140331,0.227652
-0.207935,-0.130284,0.228435
0.15135,-0.0941516,0.218083
-0.245947,-0.00350493,0.239635
-0.103567,-0.0149254,0.247979
0.0665083,-0.0260575,0.221324
0.243356,-0.0291667,0.242268
-0.0126427,0.0460254,0.246267
0.151076,0.0191541,0.276611
-0.218638,0.111778,0.238751
-0.110811,0.0929232,0.231592
0.229729,0.0870271,0.237026
-0.148368,0.195533,0.239296
0.165539,0.182206,0.235279
-0.0487826,0.241035,0.240445
0.0608219,0.237589,0.240988
-0.0693123,-0.235679,0.296575
0.0395419,-0.242601,0.294419
0.128178,-0.210294,0.347611
-0.159442,-0.188008,0.335149
-0.0128193,-0.154335,0.343352
-0.0963486,-0.119227,0.281217
0.080835,-0.126288,0.293793
0.216207,-0.118003,0.3015
-0.183747,-0.059124,0.308919
-0.0108078,-0.0529582,0.293823
-0.202062,0.0476053,0.325327
0.053566,0.0267767,0.330854
0.242804,0.0377793,0.333695
-0.102888,0.0903201,0.340934
0.0979374,0.114955,0.286479
-0.189018,0.157297,0.333997
-0.0253847,0.146563,0.288335
0.202107,0.13955,0.328456
-0.10153,0.223067,0.3349
0.00578251,0.245255,0.335582
0.120234,0.214113,0.328792
-0.0824539,-0.230716,0.402988
0.0269238,-0.243864,0.401852
0.195865,-0.147715,0.40401
-0.216314,-0.116926,0.394361
-0.101442,-0.119568,0.397733
0.0764443,-0.130409,0.402017
-0.24575,-0.0113572,0.406476
-0.0940974,-0.017886,0.35614
-0.00844865,-0.0613248,0.406933
0.140797,-0.0567171,0.352121
0.240673,-0.0479075,0.40094
-0.0231634,0.0519619,0.404662
0.147879,0.0638797,0.383583
0.040174,0.140884,0.374457
0.123194,-0.21304,0.45587
-0.164241,-0.182072,0.46506
-0.016565,-0.159437,0.454539
-0.14902,-0.0356995,0.448268
0.146803,-0.0671375,0.458594
0.0714446,0.00714488,0.435163
0.239283,0.0535995,0.443536
-0.224891,0.0986895,0.4186
-0.122959,0.0704837,0.447253
0.0921622,0.113248,0.464298
-0.161221,0.185946,0.436655
-0.058759,0.154596,0.418149
0.16549,0.181698,0.421823
-0.0276275,0.243936,0.472258
0.0699132,0.235057,0.422973
-0.0786837,-0.23255,0.510428
0.0324713,-0.24232,0.510551
0.195983,-0.148061,0.512042
-0.2248,-0.0972682,0.500468
-0.105906,-0.105645,0.520774
0.0746606,-0.132096,0.509952
-0.143613,-0.00723972,0.552378
-0.0513673,-0.00683177,0.492505
0.0485356,-0.0299069,0.533054
0.241141,-0.0480288,0.510308
-0.236582,0.0360166,0.50613
0.150823,0.0312186,0.506533
-0.0969625,0.108343,0.546457
0.204834,0.13436,0.510083
-0.201852,0.138431,0.527406
0.000725182,0.146725,0.514983
-0.120405,0.214458,0.534671
0.0701342,0.234771,0.531031
-0.0708313,-0.2356,0.617094
0.0369059,-0.242714,0.619196
0.1253,-0.211969,0.564447
-0.180256,-0.166236,0.574173
-0.0182352,-0.155615,0.563153
0.196448,-0.147014,0.620013
0.0776341,-0.129124,0.61868
-0.243656,-0.0355774,0.587274
-0.0404378,-0.0519365,0.591757
0.147803,-0.0643121,0.566033
