 , 0.36, 0.5, 1.035, 1.14, 1.5725, 1.92, 2.10585, 2.63
0.3724835636706232, 129541.45014748834, 236854.92032811462, 940675.6744310892, 1133467.509613875, 2116670.4941811645, 3127108.0877373256, 3748134.701566221, 5802301.458559846
0.41387062630069243, 83422.11141336623, 152514.9774065149, 605627.9790254924, 729741.5953951699, 1362688.5879860034, 2013159.0253720928, 2412943.062319615, 3735298.2943650885
0.45525768893076174, 55136.364271121005, 100813.97303535402, 400397.8823509311, 482460.986118583, 900969.1097740859, 1331071.1332692483, 1595417.1678742245, 2469794.470056178
