x,y,z
-0.236826,-0.520663,0.265013
-0.501796,-0.168888,0.210745
0.144625,-0.317453,0.214852
0.095904,0.112685,0.210866
-0.360677,0.247379,0.219219
0.444542,0.363319,0.265957
0.0414808,0.540716,0.210334
-0.170198,-0.0915141,0.467038
0.573834,-0.0528476,0.300092
-0.239,0.527699,0.532619
-0.115444,-0.568688,0.691415
0.286392,-0.507992,0.570326
-0.464116,-0.353153,0.597441
-0.573766,0.0660989,0.558931
0.239698,-0.0805403,0.572797
-0.0472362,0.206791,0.733924
0.536527,0.215294,0.660725
0.213098,0.535221,0.59397
-0.324376,-0.477502,1.05791
0.112557,-0.565169,1.05803
-0.0389675,-0.194921,0.88968
0.510672,-0.270273,0.847395
-0.562199,-0.128735,0.949333
0.573338,0.0853742,1.07801
-0.460391,0.34795,0.856635
-0.0374883,0.579042,0.939228
0.372787,0.450789,0.978149
0.0542357,-0.212721,1.34026
0.442711,-0.374744,1.25984
-0.563387,0.129108,1.28967
0.142705,0.128027,1.10855
-0.32581,0.478106,1.23748
0.0749108,0.573173,1.35497
-0.171011,-0.554077,1.46115
0.238114,-0.52507,1.60876
-0.504205,-0.283739,1.39777
0.576954,-0.0373127,1.48848
-0.0946095,0.184847,1.46159
0.448139,0.363128,1.389
-0.177978,-0.550928,1.89467
-0.200146,-0.178142,1.68072
0.527808,-0.236772,1.86406
-0.579644,0.0122054,1.70559
0.198245,-0.0165454,1.7023
-0.413354,0.406,1.64437
0.516882,0.260885,1.79761
0.194097,0.544061,1.76606
0.226738,-0.53916,2.04051
-0.500951,-0.286356,2.00942
0.00644785,-0.189484,2.05447
0.573035,0.0991618,2.18416
-0.513757,0.274052,2.04158
0.097943,0.229917,2.04554
-0.183572,0.550142,1.97835
-0.205159,-0.541446,2.32911
-0.515601,-0.255723,2.44119
0.492281,-0.310911,2.28156
-0.253004,0.0514638,2.27635
0.214952,-0.0012872,2.38743
-0.327578,0.476206,2.38068
0.0911347,0.571185,2.31246
-0.100452,-0.210631,2.58008
0.412932,-0.404783,2.683
0.583169,-0.0133742,2.60366
-0.55722,0.157922,2.56181
-0.0617204,0.229706,2.61009
0.436365,0.377089,2.48837
-0.379272,-0.437915,2.80868
0.028203,-0.576792,2.78161
-0.57593,-0.0596548,2.93777
-0.160783,-0.12908,3.00265
0.211999,-0.0291191,2.82006
0.492042,0.295435,2.91407
-0.358152,0.456621,2.81907
0.164503,0.555179,2.77508
-0.0832879,-0.574237,3.20339
0.32391,-0.482444,3.08705
-0.452909,-0.355064,3.23035
0.568154,-0.119234,3.03048
-0.505207,0.285939,3.18945
-0.029607,0.273776,3.03329
0.273386,0.509738,3.2289
0.111545,-0.212632,3.31694
0.527246,-0.235133,3.44299
-0.577915,-0.0457784,3.50264
-0.190049,0.0802518,3.3836
0.544842,0.188148,3.33535
-0.180922,0.547421,3.32875
-0.200031,-0.543608,3.61797
0.232683,-0.528328,3.57854
-0.132697,-0.138737,3.75273
0.191409,0.0990097,3.56852
-0.454863,0.353221,3.61449
0.558651,0.15484,3.77002
-0.110617,0.570127,3.75336
0.307144,0.494356,3.66207
0.05496,-0.573186,3.97172
-0.40912,-0.403641,3.97115
0.483377,-0.31729,3.86478
-0.5787,-0.0048366,3.9336
-0.426525,0.387355,4.04809
0.0343426,0.216477,3.94264
0.347429,0.463407,4.08975
-0.197472,-0.543535,4.32536
0.245998,-0.5241,4.36001
-0.521771,-0.25636,4.3653
-0.219927,-0.039129,4.16466
0.206024,-0.132845,4.13141
0.567212,0.101013,4.19459
0.0639,0.205898,4.37447
-0.0560874,0.576949,4.17919
0.00242905,-0.20221,4.50106
0.533662,-0.218766,4.47823
-0.327448,0.0535693,4.59308
0.43855,0.377425,4.50045
-0.350151,0.462472,4.47103
0.0528423,0.577002,4.5966
-0.0102028,-0.579925,4.71747
0.381298,-0.433631,4.81856
-0.403047,-0.411584,4.74777
0.0265031,-0.205758,4.9287
-0.580201,-0.0574193,4.91871
0.569269,0.0876875,4.79284
-0.450357,0.356941,4.88117
0.0203667,0.200974,4.80479
0.335732,0.472045,4.90564
0.111181,-0.567394,5.13428
-0.288031,-0.391889,5.16904
0.547426,-0.184563,5.12721
-0.230517,0.0730269,5.13131
-0.0897503,0.569143,5.00814
0.38291,-0.429359,5.44542
-0.567636,-0.101463,5.3462
0.177113,-0.0469549,5.30031
0.524465,0.240244,5.21875
-0.380427,0.435528,5.30312
0.218007,0.533394,5.31494
-0.00904487,-0.578427,5.54992
-0.402891,-0.412013,5.60353
0.191247,-0.0929093,5.73256
0.576299,-0.0512927,5.53495
-0.459056,0.351306,5.71754
-0.122353,0.142724,5.54514
0.452964,0.355998,5.63501
-0.100522,0.571316,5.60292
-0.10782,-0.566929,5.97231
0.309418,-0.486723,5.87333
-0.578223,-0.0571153,5.77462
-0.18433,-0.011232,5.94704
0.572211,0.0736184,5.94523
0.101409,0.332096,5.89232
0.187909,-0.54464,6.28949
-0.463493,-0.342194,6.07526
0.513139,-0.271529,6.19959
-0.560791,0.134394,6.16212
0.195138,0.00812313,6.15365
0.456006,0.352755,6.25028
-0.313126,0.487077,6.0989
0.0819558,0.572006,6.25454
-0.243271,-0.526453,6.39907
-0.543594,-0.192323,6.47733
0.0159661,-0.198223,6.48836
0.365745,0.0488215,6.54912
-0.159759,0.168927,6.34381
-0.216315,0.537197,6.57063
-0.378816,-0.435323,6.80101
0.062262,-0.576346,6.70474
0.434439,-0.37797,6.60999
-0.526202,0.23107,6.58368
-0.0781932,0.181319,6.76798
0.295656,0.494512,6.62658
0.27256,-0.508505,7.0807
-0.0217299,-0.218222,6.91934
0.546439,-0.18471,6.98102
-0.574453,-0.0610394,6.90244
0.180808,0.113293,7.10865
0.526472,0.24347,6.89528
-0.396821,0.419007,6.95359
0.00964042,0.575139,6.94249
-0.155227,-0.557323,7.15401
-0.491253,-0.298317,7.25996
0.0595918,-0.233079,7.34353
-0.244773,0.0631155,7.15353
0.570979,0.103442,7.30313
-0.198256,0.534776,7.32302
0.338,0.469066,7.29724
-0.0737163,-0.571081,7.5828
0.348405,-0.461439,7.5693
-0.199154,0.0201156,7.58314
0.215773,0.118217,7.54062
-0.520196,0.255534,7.41857
0.094228,0.569509,7.6433
-0.401518,-0.413848,7.82149
0.0842526,-0.212207,7.81095
-0.579802,-0.0140255,7.7742
0.566599,-0.102772,7.6868
0.0144236,0.231582,7.90438
0.445921,0.367184,7.80541
-0.321879,0.478378,7.73736
-0.0431012,-0.575472,8.01771
0.408115,-0.410448,8.01831
-0.255135,-0.075383,8.05244
0.365458,0.0222191,8.05223
-0.502815,0.284239,8.08325
-0.159262,0.553219,8.13565
0.27206,0.508542,8.17771
-0.385525,-0.429243,8.26808
0.0905678,-0.239665,8.25813
0.539093,-0.204949,8.38028
-0.573206,-0.0453313,8.36087
-0.0478445,0.183738,8.33189
0.528792,0.230966,8.39682
-0.391277,0.422134,8.48198
-0.0468905,-0.574211,8.50269
0.340861,-0.463673,8.66999
-0.201941,-0.153249,8.56321
0.21709,-0.0185345,8.60963
-0.114624,0.228255,8.75776
0.402758,0.411707,8.77203
0.0269923,0.573683,8.53249
-0.326587,-0.475805,8.82641
0.0445362,-0.267634,8.92332
-0.565471,-0.111307,8.79609
0.205064,0.123289,9.03448
0.578368,0.016637,8.84286
-0.500658,0.289571,8.94959
0.0503228,0.573326,8.9699
-0.119674,-0.562944,9.1995
-0.495364,-0.295272,9.18659
0.463833,-0.338682,9.07028
-0.206351,0.0238272,9.12966
0.568998,0.0811987,9.27335
-0.249984,0.457094,9.26251
0.350367,0.458999,9.27086
0.252483,-0.501176,9.41687
-0.0952503,-0.221635,9.47136
0.568355,-0.241441,9.56724
-0.543512,0.153308,9.37241
0.0539249,0.187325,9.43808
0.0340179,0.607228,9.55692
-0.236698,-0.585748,9.66333
0.164682,-0.689543,9.80082
-0.548846,-0.258862,9.61885
0.195532,-0.253688,9.79509
-0.658736,0.127199,9.7926
-0.224012,0.106712,9.76352
0.200882,0.195143,9.84805
0.610766,0.173159,9.69805
-0.433438,0.476784,9.65724
0.380978,0.592297,9.82179
-0.184276,-0.812794,10.0333
-0.551102,-0.584473,9.9664
0.537751,-0.49586,9.92054
-0.796512,-0.226041,10.0091
-0.240568,-0.276688,9.97149
0.913945,-0.145415,10.1109
0.489304,-0.0602533,10.0537
-0.691702,0.532625,10.0042
-0.110068,0.484275,9.95117
0.723325,0.421825,10.0388
-0.363743,0.796424,10.1219
0.117663,0.834801,10.0776
0.255235,-1.29048,10.4082
-0.144748,-1.13173,10.3298
-0.546918,-0.911609,10.2568
0.21696,-0.931859,10.1607
0.632053,-0.802219,10.2175
-0.87096,-0.573471,10.2643
-0.321839,-0.511133,10.3313
0.102793,-0.462462,10.1689
0.983169,-0.556077,10.3236
-1.11016,-0.169617,10.3084
-0.624156,-0.205145,10.4103
0.584302,-0.377714,10.3389
1.24973,-0.206197,10.3844
-0.417625,0.0834118,10.1548
0.0465388,-0.0293961,10.1893
-0.874032,0.172173,10.1702
0.322178,0.404359,10.2123
0.650305,0.17001,10.3885
1.06074,0.255928,10.2646
-0.977493,0.566485,10.3332
-0.474078,0.456974,10.3754
-0.0501871,0.564164,10.3769
0.922431,0.663348,10.3441
-0.717247,0.917656,10.3489
0.54243,0.796526,10.1732
-0.128001,1.1163,10.305
0.308622,1.12451,10.3437
0.78168,1.07893,10.4063
1.00932,-0.981488,10.4222
0.00084692,-0.754874,10.497
0.424817,-0.699448,10.5886
-0.621226,-0.662049,10.6121
0.219057,-0.236194,10.5335
0.866055,-0.154152,10.5877
-0.795977,0.251866,10.5904
-0.176423,0.166392,10.5101
1.19717,0.969487,10.494
0.0720857,1.47628,10.4519
