x,y,z
0.0239063,-0.10627,0.119685
-0.0525551,-0.0940324,0.119675
-0.0129344,-0.0923916,0.119675
0.0603175,-0.0913214,0.119675
-0.0841835,-0.0695308,0.119683
-0.0476736,-0.0548001,0.119649
0.0194266,-0.0604572,0.119678
0.0891732,-0.064543,0.119664
-0.104,-0.0353701,0.119742
-0.000897171,-0.025995,0.119698
-0.0535529,-0.0158773,0.119681
0.0384421,-0.0247947,0.119666
0.10954,-0.00327619,0.119677
-0.109132,0.00620515,0.119666
-0.0720429,0.0185932,0.124004
-0.0212328,0.00812392,0.119672
0.0183631,0.00904586,0.119677
0.0723343,0.00959151,0.119679
-0.0415691,0.0431281,0.119656
0.0462396,0.039069,0.119671
0.103813,0.0357797,0.119689
-0.0911818,0.0554783,0.120337
-0.00719685,0.0731915,0.11968
0.0838008,0.0697369,0.119682
-0.0650756,0.0858271,0.119751
0.0522368,0.0935701,0.11967
-0.0298447,0.105386,0.119678
0.0148898,0.107109,0.119686
-0.0142019,-0.0585644,0.140031
0.0547002,-0.0562992,0.136726
0.104037,-0.035468,0.141622
-0.0792164,-0.0245398,0.148336
-0.0274564,-0.0222472,0.14849
0.0680018,-0.0200266,0.145241
0.0445373,0.0127029,0.148846
-0.00212179,0.0380458,0.136669
0.0748773,0.0381104,0.146687
-0.0288962,0.0632288,0.151039
0.0275506,0.0687209,0.137657
-0.00761786,0.108683,0.152012
-0.0278827,-0.105731,0.153562
0.013754,-0.107594,0.15771
-0.0637558,-0.0895928,0.157166
0.0554609,-0.0910413,0.158845
-0.0909546,-0.0609685,0.157551
-0.0499414,-0.0528466,0.158803
-0.0130396,-0.0734716,0.176475
0.023385,-0.0681056,0.158085
0.0868286,-0.0666177,0.158926
0.0535881,-0.0435495,0.173959
-0.109644,-0.00323503,0.161393
-0.0537107,-0.0173107,0.177443
0.0183852,-0.0181188,0.153269
-0.0731019,0.013802,0.163086
-0.0360966,0.0229434,0.15297
-0.00901953,0.00129091,0.174218
0.0743631,0.00637451,0.173736
0.107537,0.0163389,0.15376
-0.102021,0.0393937,0.155513
0.0168759,0.0307236,0.170351
0.0978657,0.0476243,0.177197
-0.075042,0.0684645,0.154148
0.0045107,0.0733373,0.169249
0.0474681,0.0554674,0.16899
-0.0474497,0.0978134,0.154063
0.0697634,0.0840212,0.153577
0.0350463,0.104006,0.153633
-0.00605322,-0.109114,0.191839
-0.0444538,-0.0992041,0.190106
0.0320773,-0.0952677,0.190348
0.0702627,-0.0826767,0.194439
-0.0619811,-0.0584523,0.195838
-0.102973,-0.0334436,0.187904
-0.0206167,-0.0350634,0.189171
0.0175421,-0.0479708,0.191415
0.0339041,-0.0080529,0.188714
0.0978038,-0.0248947,0.178956
-0.100048,0.0117109,0.197666
0.108312,0.0119169,0.192857
-0.0559214,0.0434891,0.195725
-0.0187447,0.0420873,0.18269
0.0616431,0.0340812,0.198833
0.0246675,0.062399,0.201236
-0.0603687,0.0823479,0.187919
0.0759917,0.0772365,0.19184
-0.0269909,0.104199,0.18745
0.0126342,0.108107,0.185825
