x,y,z
-0.226709,-0.659068,0.123085
-0.106349,-0.572905,0.102297
0.0184576,-0.637345,0.108718
0.275999,-0.590728,0.0977405
-0.321968,-0.556411,0.112397
0.0124941,-0.500426,0.082391
0.39891,-0.523551,0.0995888
-0.335477,-0.419603,0.082896
-0.209305,-0.478341,0.0872317
-0.0963954,-0.400794,0.0689663
0.218035,-0.462993,0.0682563
0.342772,-0.398246,0.0697738
0.482285,-0.410934,0.10094
-0.486326,-0.338659,0.0748556
-0.227257,-0.332085,0.0698939
0.0693511,-0.373713,0.0689302
-0.358012,-0.282735,0.0703795
-0.107434,-0.260885,0.0687957
0.0334866,-0.23804,0.0695843
0.252729,-0.290905,0.0696807
0.387147,-0.246037,0.0706504
-0.605667,-0.197975,0.101436
-0.469688,-0.198844,0.07027
-0.318291,-0.14329,0.070811
-0.178263,-0.1342,0.0708617
-0.0539084,-0.151151,0.133315
0.170243,-0.173694,0.0691811
0.525786,-0.199261,0.0693517
-0.670285,-0.0698915,0.126208
-0.541933,-0.0779829,0.0695784
0.299961,-0.119241,0.0708197
0.437758,-0.0904777,0.0699741
0.57761,-0.0685131,0.0707525
-0.377811,0.0173269,0.0694485
-0.219021,0.000385554,0.0709644
-0.078821,-0.0311996,0.0692357
0.0613718,0.0104345,0.0703302
0.199551,-0.0176598,0.0703582
0.34306,0.0151777,0.0694978
0.488493,0.0417081,0.068345
-0.549501,0.0614541,0.0739066
-0.295053,0.130047,0.0705839
-0.0459858,0.105346,0.070928
0.242735,0.117496,0.0704887
0.625464,0.0699997,0.0694394
-0.608037,0.184657,0.106307
-0.437496,0.145421,0.0698584
-0.141811,0.208923,0.0679018
0.101109,0.145256,0.0702509
0.376011,0.161219,0.0702176
0.659166,0.188198,0.132256
-0.502123,0.269345,0.0702289
-0.360098,0.267265,0.0704708
-0.00267492,0.238946,0.0708847
0.219659,0.257411,0.0704143
0.353627,0.307574,0.0686885
0.483697,0.25123,0.0699038
-0.429938,0.389697,0.0707246
-0.23684,0.335136,0.0685538
-0.0972622,0.34185,0.0704548
0.0776563,0.354122,0.0710493
0.462441,0.380839,0.11745
-0.30882,0.460405,0.0713803
-0.172414,0.454885,0.101204
-0.0101722,0.463497,0.0685723
0.209806,0.400996,0.0703644
0.341183,0.446755,0.0905462
-0.0999427,0.570494,0.0721031
0.211474,0.545954,0.0766283
-0.226861,0.596905,0.1265
0.0372028,0.600277,0.0716642
-0.0697136,-0.697662,0.197441
0.188343,-0.692297,0.153196
0.310454,-0.650927,0.219775
-0.218936,-0.548523,0.206504
-0.0927969,-0.490681,0.222661
0.0455785,-0.508407,0.220263
0.145645,-0.559645,0.13766
0.50604,-0.486545,0.217024
-0.453907,-0.454952,0.146368
-0.329896,-0.462721,0.215495
0.144391,-0.420686,0.177039
0.274467,-0.478707,0.194669
-0.5821,-0.343685,0.176384
-0.180349,-0.387071,0.187947
-0.0184415,-0.377678,0.177673
0.256524,-0.339516,0.199527
0.385963,-0.394237,0.201787
0.587386,-0.374175,0.194116
-0.523249,-0.222058,0.210053
-0.385952,-0.227272,0.19511
-0.242819,-0.223668,0.157959
-0.115621,-0.264261,0.206667
0.136974,-0.283934,0.149112
0.481457,-0.288027,0.167621
0.618652,-0.240442,0.164326
-0.158532,-0.131904,0.223012
0.0827028,-0.145744,0.172625
0.241179,-0.199738,0.185349
0.477692,-0.149932,0.190837
-0.424958,-0.0900872,0.144535
0.218918,-0.0511563,0.204281
0.344809,-0.112041,0.213155
0.609817,-0.105773,0.203344
-0.550028,-0.0162499,0.193799
-0.37887,0.0253476,0.207564
