(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "axis-porous")
0	2384.19
0.000127	-4981
0.000254	-14992.9
0.000381	-25079.1
0.000508	-35168.6
0.000635	-45258
0.000762	-55351.5
0.000889	-65454.1
0.001016	-75568.3
0.001143	-85694.6
0.00127	-95833.8
0.001397	-105986
0.001524	-116151
0.001651	-126327
0.001778	-136514
0.001905	-146711
0.002032	-156915
0.002159	-167127
0.002286	-177346
0.002413	-187569
0.00254	-197796
0.002667	-208026
0.002794	-218259
0.002921	-228494
0.003048	-238730
0.003175	-248968
0.003302	-259207
0.003429	-269446
0.003556	-279686
0.003683	-289927
0.00381	-300168
0.003937	-310409
0.004064	-320650
0.004191	-330891
0.004318	-341133
0.004445	-351374
0.004572	-361616
0.004699	-371858
0.004826	-382099
0.004953	-392341
0.00508	-402583
0.005207	-412825
0.005334	-423066
0.005461	-433308
0.005588	-443550
0.005715	-453792
0.005842	-464034
0.005969	-474275
0.006096	-484517
0.006223	-494759
0.00635	-505001
0.006477	-515243
0.006604	-525484
0.006731	-535726
0.006858	-545968
0.006985	-556210
0.007112	-566452
0.007239	-576694
0.007366	-586935
0.007493	-597177
0.00762	-607419
0.007747	-617661
0.007874	-627903
0.008001	-638145
0.008128	-648386
0.008255	-658628
0.008382	-668870
0.008509	-679112
0.008636	-689354
0.008763	-699595
0.00889	-709837
0.009017	-720079
0.009144	-730321
0.009271	-740563
0.009398	-750805
0.009525	-761046
0.009652	-771288
0.009779	-781530
0.009906	-791772
0.010033	-802014
0.01016	-812256
0.010287	-822497
0.010414	-832739
0.010541	-842981
0.010668	-853223
0.010795	-863465
0.010922	-873706
0.011049	-883948
0.011176	-894190
0.011303	-904432
0.01143	-914674
0.01143	-914674
0.011557	-924916
0.011684	-935157
0.011811	-945399
0.011938	-955641
0.012065	-965883
0.012192	-976125
0.012319	-986367
0.012446	-996608
0.012573	-1.00685e+06
0.0127	-1.01709e+06
0.012827	-1.02733e+06
0.012954	-1.03758e+06
0.013081	-1.04782e+06
0.013208	-1.05806e+06
0.013335	-1.0683e+06
0.013462	-1.07854e+06
0.013589	-1.08878e+06
0.013716	-1.09903e+06
0.013843	-1.10927e+06
0.01397	-1.11951e+06
0.014097	-1.12975e+06
0.014224	-1.13999e+06
0.014351	-1.15024e+06
0.014478	-1.16048e+06
0.014605	-1.17072e+06
0.014732	-1.18096e+06
0.014859	-1.1912e+06
0.014986	-1.20144e+06
0.015113	-1.21169e+06
0.01524	-1.22193e+06
0.015367	-1.23217e+06
0.015494	-1.24241e+06
0.015621	-1.25265e+06
0.015748	-1.2629e+06
0.015875	-1.27314e+06
0.016002	-1.28338e+06
0.016129	-1.29362e+06
0.016256	-1.30386e+06
0.016383	-1.3141e+06
0.01651	-1.32435e+06
0.016637	-1.33459e+06
0.016764	-1.34483e+06
0.016891	-1.35507e+06
0.017018	-1.36531e+06
0.017145	-1.37556e+06
0.017272	-1.3858e+06
0.017399	-1.39604e+06
0.017526	-1.40628e+06
0.017653	-1.41652e+06
0.01778	-1.42676e+06
0.017907	-1.43701e+06
0.018034	-1.44725e+06
0.018161	-1.45749e+06
0.018288	-1.46773e+06
0.018415	-1.47797e+06
0.018542	-1.48822e+06
0.018669	-1.49846e+06
0.018796	-1.5087e+06
0.018923	-1.51894e+06
0.01905	-1.52918e+06
0.019177	-1.53943e+06
0.019304	-1.54967e+06
0.019431	-1.55991e+06
0.019558	-1.57015e+06
0.019685	-1.58039e+06
0.019812	-1.59063e+06
0.019939	-1.60088e+06
0.020066	-1.61112e+06
0.020193	-1.62136e+06
0.02032	-1.6316e+06
0.020447	-1.64184e+06
0.020574	-1.65209e+06
0.020701	-1.66233e+06
0.020828	-1.67257e+06
0.020955	-1.68281e+06
0.021082	-1.69305e+06
0.021209	-1.70329e+06
0.021336	-1.71354e+06
0.021463	-1.72378e+06
0.02159	-1.73402e+06
0.021717	-1.74426e+06
0.021844	-1.7545e+06
0.021971	-1.76475e+06
0.022098	-1.77499e+06
0.022225	-1.78523e+06
0.022352	-1.79547e+06
0.022479	-1.80571e+06
0.022606	-1.81595e+06
0.022733	-1.8262e+06
0.02286	-1.83644e+06
0.022987	-1.84668e+06
0.023114	-1.85692e+06
0.023241	-1.86716e+06
0.023368	-1.87741e+06
0.023495	-1.88765e+06
0.023622	-1.89789e+06
0.023749	-1.90813e+06
0.023876	-1.91837e+06
0.024003	-1.92861e+06
0.02413	-1.93886e+06
0.024257	-1.9491e+06
0.024384	-1.95934e+06
0.024384	-1.95934e+06
0.024511	-1.96958e+06
0.024638	-1.97982e+06
0.024765	-1.99007e+06
0.024892	-2.00031e+06
0.025019	-2.01055e+06
0.025146	-2.02079e+06
0.025273	-2.03103e+06
0.0254	-2.04127e+06
0.025527	-2.05152e+06
0.025654	-2.06176e+06
0.025781	-2.072e+06
0.025908	-2.08224e+06
0.026035	-2.09248e+06
0.026162	-2.10273e+06
0.026289	-2.11297e+06
0.026416	-2.12321e+06
0.026543	-2.13345e+06
0.02667	-2.14369e+06
0.026797	-2.15393e+06
0.026924	-2.16418e+06
0.027051	-2.17442e+06
0.027178	-2.18466e+06
0.027305	-2.1949e+06
0.027432	-2.20514e+06
0.027559	-2.21539e+06
0.027686	-2.22563e+06
0.027813	-2.23587e+06
0.02794	-2.24611e+06
0.028067	-2.25635e+06
0.028194	-2.26659e+06
0.028321	-2.27684e+06
0.028448	-2.28708e+06
0.028575	-2.29732e+06
0.028702	-2.30756e+06
0.028829	-2.3178e+06
0.028956	-2.32805e+06
0.029083	-2.33829e+06
0.02921	-2.34853e+06
0.029337	-2.35877e+06
0.029464	-2.36901e+06
0.029591	-2.37925e+06
0.029718	-2.3895e+06
0.029845	-2.39974e+06
0.029972	-2.40998e+06
0.030099	-2.42022e+06
0.030226	-2.43046e+06
0.030353	-2.44071e+06
0.03048	-2.45095e+06
0.030607	-2.46119e+06
0.030734	-2.47143e+06
0.030861	-2.48167e+06
0.030988	-2.49191e+06
0.031115	-2.50216e+06
0.031242	-2.5124e+06
0.031369	-2.52264e+06
0.031496	-2.53288e+06
0.031623	-2.54312e+06
0.03175	-2.55337e+06
0.031877	-2.56361e+06
0.032004	-2.57385e+06
0.032131	-2.58409e+06
0.032258	-2.59433e+06
0.032385	-2.60457e+06
0.032512	-2.61482e+06
0.032639	-2.62506e+06
0.032766	-2.6353e+06
0.032893	-2.64554e+06
0.03302	-2.65578e+06
0.033147	-2.66603e+06
0.033274	-2.67627e+06
0.033401	-2.68651e+06
0.033528	-2.69675e+06
0.033655	-2.70699e+06
0.033782	-2.71724e+06
0.033909	-2.72748e+06
0.034036	-2.73772e+06
0.034163	-2.74796e+06
0.03429	-2.7582e+06
0.034417	-2.76844e+06
0.034544	-2.77869e+06
0.034671	-2.78893e+06
0.034798	-2.79917e+06
0.034925	-2.80941e+06
0.035052	-2.81965e+06
0.035179	-2.8299e+06
0.035306	-2.84014e+06
0.035433	-2.85038e+06
0.03556	-2.86062e+06
0.035687	-2.87086e+06
0.035814	-2.8811e+06
0.035941	-2.89135e+06
0.036068	-2.90159e+06
0.036195	-2.91183e+06
0.036322	-2.92207e+06
0.036449	-2.93231e+06
0.036576	-2.94256e+06
0.036703	-2.9528e+06
0.03683	-2.96304e+06
0.036957	-2.97328e+06
0.037084	-2.98352e+06
0.037211	-2.99376e+06
0.037338	-3.00401e+06
0.037465	-3.01425e+06
0.037592	-3.02449e+06
0.037719	-3.03473e+06
0.037846	-3.04497e+06
0.037973	-3.05522e+06
0.037973	-3.05522e+06
0.0381	-3.06546e+06
0.038227	-3.0757e+06
0.038354	-3.08594e+06
0.038481	-3.09618e+06
0.038608	-3.10642e+06
0.038735	-3.11667e+06
0.038862	-3.12691e+06
0.038989	-3.13715e+06
0.039116	-3.14739e+06
0.039243	-3.15763e+06
0.03937	-3.16788e+06
0.039497	-3.17812e+06
0.039624	-3.18836e+06
0.039751	-3.1986e+06
0.039878	-3.20884e+06
0.040005	-3.21908e+06
0.040132	-3.22933e+06
0.040259	-3.23957e+06
0.040386	-3.24981e+06
0.040513	-3.26005e+06
0.04064	-3.27029e+06
0.040767	-3.28054e+06
0.040894	-3.29078e+06
0.041021	-3.30102e+06
0.041148	-3.31126e+06
0.041275	-3.3215e+06
0.041402	-3.33174e+06
0.041529	-3.34199e+06
0.041656	-3.35223e+06
0.041783	-3.36247e+06
0.04191	-3.37271e+06
0.042037	-3.38295e+06
0.042164	-3.3932e+06
0.042291	-3.40344e+06
0.042418	-3.41368e+06
0.042545	-3.42392e+06
0.042672	-3.43416e+06
0.042799	-3.4444e+06
0.042926	-3.45465e+06
0.043053	-3.46489e+06
0.04318	-3.47513e+06
0.043307	-3.48537e+06
0.043434	-3.49561e+06
0.043561	-3.50586e+06
0.043688	-3.5161e+06
0.043815	-3.52634e+06
0.043942	-3.53658e+06
0.044069	-3.54682e+06
0.044196	-3.55706e+06
0.044323	-3.56731e+06
0.04445	-3.57755e+06
0.044577	-3.58779e+06
0.044704	-3.59803e+06
0.044831	-3.60827e+06
0.044958	-3.61852e+06
0.045085	-3.62876e+06
0.045212	-3.639e+06
0.045339	-3.64924e+06
0.045466	-3.65948e+06
0.045593	-3.66973e+06
0.04572	-3.67997e+06
0.045847	-3.69021e+06
0.045974	-3.70045e+06
0.046101	-3.71069e+06
0.046228	-3.72093e+06
0.046355	-3.73118e+06
0.046482	-3.74142e+06
0.046609	-3.75166e+06
0.046736	-3.7619e+06
0.046863	-3.77214e+06
0.04699	-3.78239e+06
0.047117	-3.79263e+06
0.047244	-3.80287e+06
0.047371	-3.81311e+06
0.047498	-3.82335e+06
0.047625	-3.83359e+06
0.047752	-3.84384e+06
0.047879	-3.85408e+06
0.048006	-3.86432e+06
0.048133	-3.87456e+06
0.04826	-3.8848e+06
0.048387	-3.89505e+06
0.048514	-3.90529e+06
0.048641	-3.91553e+06
0.048768	-3.92577e+06
0.048895	-3.93601e+06
0.049022	-3.94625e+06
0.049149	-3.9565e+06
0.049276	-3.96674e+06
0.049403	-3.97698e+06
0.04953	-3.98722e+06
0.049657	-3.99746e+06
0.049784	-4.00771e+06
0.049911	-4.01795e+06
0.050038	-4.02819e+06
0.050165	-4.03843e+06
0.050292	-4.04867e+06
0.050419	-4.05891e+06
0.050546	-4.06916e+06
0.050673	-4.0794e+06
0.0508	-4.08964e+06
0.050927	-4.09988e+06
0.051054	-4.11012e+06
0.051181	-4.12037e+06
0.051308	-4.13061e+06
0.051308	-4.13061e+06
0.051435	-4.14085e+06
0.051562	-4.15109e+06
0.051689	-4.16133e+06
0.051816	-4.17157e+06
0.051943	-4.18182e+06
0.05207	-4.19206e+06
0.052197	-4.2023e+06
0.052324	-4.21254e+06
0.052451	-4.22278e+06
0.052578	-4.23303e+06
0.052705	-4.24327e+06
0.052832	-4.25351e+06
0.052959	-4.26375e+06
0.053086	-4.27399e+06
0.053213	-4.28423e+06
0.05334	-4.29448e+06
0.053467	-4.30472e+06
0.053594	-4.31496e+06
0.053721	-4.3252e+06
0.053848	-4.33544e+06
0.053975	-4.34569e+06
0.054102	-4.35593e+06
0.054229	-4.36617e+06
0.054356	-4.37641e+06
0.054483	-4.38665e+06
0.05461	-4.3969e+06
0.054737	-4.40714e+06
0.054864	-4.41738e+06
0.054991	-4.42762e+06
0.055118	-4.43786e+06
0.055245	-4.4481e+06
0.055372	-4.45835e+06
0.055499	-4.46859e+06
0.055626	-4.47883e+06
0.055753	-4.48907e+06
0.05588	-4.49931e+06
0.056007	-4.50956e+06
0.056134	-4.5198e+06
0.056261	-4.53004e+06
0.056388	-4.54028e+06
0.056515	-4.55052e+06
0.056642	-4.56076e+06
0.056769	-4.57101e+06
0.056896	-4.58125e+06
0.057023	-4.59149e+06
