x,y,z
-0.116754,-0.216167,0.0537168
0.00573954,-0.245432,0.0528733
0.114553,-0.216731,0.052549
-0.0418115,-0.136919,0.0528648
0.0666116,-0.117621,0.0577842
0.201269,-0.118526,0.0530816
-0.161353,-0.0606438,0.0531233
-0.0570789,-0.0297955,0.067283
0.134672,-0.0309243,0.0582579
0.24447,-0.0174974,0.0529925
-0.244909,0.0137997,0.0517204
-0.128314,0.0524346,0.0541264
0.0157466,0.049672,0.0534351
-0.21501,0.119448,0.0526656
-0.0545048,0.133787,0.0567025
0.120593,0.0782272,0.0535645
0.228549,0.0908546,0.0534243
-0.141544,0.200589,0.0524785
0.165451,0.180873,0.0532414
-0.0396853,0.242505,0.0528608
0.0699988,0.235079,0.0529499
-0.0561424,-0.238738,0.142961
-0.191887,-0.153687,0.103603
0.16886,-0.178306,0.137982
-0.104223,-0.0987163,0.138247
-0.238686,-0.0580025,0.129988
0.0441752,-0.00745899,0.143758
-0.0552747,0.0579968,0.136788
-0.141999,0.128756,0.133759
0.0447526,0.142197,0.104573
0.0614973,-0.236858,0.146136
-0.144954,-0.198428,0.192573
-0.00527505,-0.142548,0.154611
0.0955146,-0.10244,0.16533
0.234026,-0.0721901,0.147469
-0.14842,0.0013482,0.14926
-0.0467464,-0.0299029,0.201746
0.148411,-0.00763752,0.179547
-0.235261,0.0684005,0.145836
0.242893,0.037354,0.148008
0.106888,0.0938865,0.181174
0.201556,0.139358,0.147982
-0.0251544,0.149844,0.18808
0.120369,0.21372,0.148081
-0.0932509,0.226683,0.146454
0.0149827,0.244706,0.147439
0.000907302,-0.246023,0.236485
0.124938,-0.21236,0.231207
0.0426399,-0.146208,0.251619
0.20425,-0.135545,0.231422
-0.215443,-0.117828,0.21578
-0.0808858,-0.125567,0.241306
0.116278,-0.0664116,0.266645
-0.245645,-0.00582124,0.224649
-0.144274,-0.0366199,0.252326
0.243738,-0.0178899,0.242752
0.0151878,0.0558442,0.228865
0.135366,0.0414111,0.276769
-0.218483,0.113274,0.24351
-0.113111,0.0891116,0.229719
0.0744872,0.132758,0.27862
0.227789,0.0909613,0.242872
-0.147852,0.195548,0.234797
0.165327,0.181371,0.242242
-0.0445623,0.241914,0.243229
0.0651369,0.236169,0.243778
-0.093183,-0.226878,0.287565
0.0677912,-0.235452,0.323019
-0.181383,-0.165333,0.306237
-0.0297114,-0.14925,0.332629
0.16806,-0.179498,0.325083
-0.23318,-0.0680425,0.312483
-0.117839,-0.0854468,0.346934
0.229894,-0.0880286,0.325615
0.0114112,-0.0532144,0.297798
-0.242232,0.0428154,0.321737
-0.0654098,0.02335,0.299843
0.0366582,0.0466191,0.336356
0.242517,0.0377272,0.337472
-0.15226,0.118896,0.330974
-0.0342395,0.128858,0.294958
0.200548,0.140631,0.33739
-0.106043,0.220809,0.332072
0.00972534,0.245023,0.3381
0.119343,0.214843,0.335977
-0.127827,-0.209677,0.390083
-0.0234652,-0.244369,0.384498
0.120153,-0.214172,0.419812
0.198816,-0.135727,0.419349
-0.211749,-0.124717,0.402552
0.0757582,-0.130625,0.354823
-0.244789,-0.0199376,0.41016
0.0389206,-0.0406911,0.402862
0.142507,-0.0420485,0.369696
0.242781,-0.0346285,0.419743
-0.149307,0.0168451,0.372114
-0.0468805,0.025373,0.406197
0.134296,0.0663811,0.38341
-0.223502,0.100403,0.412739
-0.0671576,0.132871,0.398622
0.0406049,0.146421,0.381306
-0.0784731,-0.232732,0.484042
0.0315707,-0.243001,0.47887
-0.0168229,-0.128704,0.436905
