x,y,z
-0.0384135,-0.171612,0.122453
0.171897,-0.0381343,0.122516
-0.171892,0.0383942,0.12245
0.0382168,0.171815,0.122487
-0.149842,-0.0926642,0.329528
0.0929076,-0.149833,0.329484
-0.0926863,0.149952,0.329515
0.149718,0.092952,0.329661
-0.0410296,-0.171323,0.536307
0.171438,-0.0408103,0.536294
-0.171601,0.0409359,0.536144
0.0406744,0.171472,0.536545
0.05675,-0.16686,0.76013
-0.166698,-0.0567843,0.759708
0.166721,0.0567812,0.759907
-0.0567642,0.166823,0.760329
-0.079573,-0.157306,0.966376
0.157591,-0.0793847,0.966591
-0.157744,0.0793833,0.966656
0.0795311,0.157348,0.966526
0.0535598,-0.168009,1.17295
-0.167967,-0.0537347,1.17321
0.167973,0.0537854,1.1733
-0.0535913,0.167953,1.17301
-0.0819083,-0.156254,1.37984
0.156159,-0.0820925,1.37969
-0.156215,0.0819624,1.37976
0.0819253,0.156196,1.37987
0.0519804,-0.168596,1.5867
-0.168547,-0.0520979,1.58652
0.168639,0.051799,1.58645
-0.0519456,0.168503,1.58645
-0.0829097,-0.155714,1.79337
0.155502,-0.0832284,1.79352
-0.155692,0.0828139,1.79302
0.0832134,0.155413,1.79304
0.0510765,-0.168967,2.0008
-0.168651,-0.0517718,2.00001
0.168924,0.0507458,2.00008
-0.0513107,0.168515,1.99923
-0.0831987,-0.15563,2.20777
0.155034,-0.0838619,2.20793
-0.155396,0.083378,2.2057
0.0833506,0.155515,2.20562
-0.168894,-0.0511085,2.41184
0.168865,0.0517939,2.41193
-0.051078,0.168926,2.41179
-0.0827571,-0.15588,2.61612
0.154992,-0.0839843,2.61564
-0.155617,0.0831914,2.61761
0.0830137,0.155484,2.61789
0.0516085,-0.169027,2.82338
-0.168454,-0.0518802,2.82348
0.168856,0.0509371,2.8232
-0.0516214,0.168625,2.82415
-0.082739,-0.155654,3.03027
0.155649,-0.0827679,3.03037
-0.155833,0.0824843,3.03077
0.0831616,0.155562,3.03045
0.0519131,-0.168495,3.23725
-0.168642,-0.0521641,3.23757
0.168714,0.0519844,3.23769
-0.0517629,0.168477,3.23737
-0.0820546,-0.155845,3.44484
0.155936,-0.0824585,3.44471
-0.155975,0.0823234,3.44479
0.0820493,0.155809,3.44482
0.0528087,-0.168413,3.65198
-0.168368,-0.0526997,3.65157
0.16837,0.0526565,3.65152
-0.0526362,0.168412,3.65194
-0.0818831,-0.155923,3.85939
0.156085,-0.0816174,3.85926
-0.156163,0.081715,3.85936
0.0819957,0.156009,3.85949
0.0535274,-0.168203,4.06618
-0.168342,-0.0534678,4.06652
0.168322,0.0535839,4.06653
-0.0536711,0.168187,4.06637
-0.0819976,-0.155603,4.27361
0.155877,-0.0824361,4.27373
-0.15582,0.082398,4.27405
0.0822242,0.155553,4.2737
0.0524187,-0.168204,4.48086
-0.168963,-0.0521488,4.48071
0.168786,0.052014,4.48102
-0.0519305,0.168893,4.481
-0.0851312,-0.154337,4.68742
0.15432,-0.0853341,4.68913
-0.154609,0.0847376,4.68779
0.0850891,0.154416,4.68794
0.0440598,-0.171491,4.89491
-0.171106,-0.0459844,4.89562
0.170053,0.0488072,4.89481
-0.0477451,0.170339,4.89473
-0.0891635,-0.152201,5.10172
0.152315,-0.0891757,5.09909
-0.151944,0.0894232,5.10243
0.0891882,0.152065,5.10238
0.0381535,-0.172299,5.3104
-0.172335,-0.0420259,5.31001
0.172366,0.0378447,5.3084
-0.042127,0.171255,5.30877
-0.094502,-0.148959,5.52003
0.147787,-0.0962941,5.51583
-0.148676,0.094285,5.51652
0.0949871,0.148903,5.51338
0.0347583,-0.172511,5.73133
-0.173252,-0.0337627,5.72545
0.173245,0.0340357,5.7202
-0.0330219,0.173283,5.72073
-0.104534,-0.141566,5.93543
0.1433,-0.100287,5.94455
-0.142297,0.104487,5.93008
0.102656,0.145348,5.92476
0.00615566,-0.178476,6.15097
-0.177286,-0.0105876,6.14456
0.0563363,0.063988,6.14508
-0.127497,-0.122088,6.35783
0.121973,-0.128451,6.3603
-0.116607,0.131941,6.34062
0.132358,0.118706,6.36695
-0.00691471,-0.176437,6.5662
0.176145,-0.00895948,6.56971
-0.176312,0.00732546,6.56392
0.00299575,0.176687,6.56549
-0.131465,-0.118103,6.7725
0.11803,-0.131344,6.7747
-0.119382,0.1303,6.77306
0.130203,0.119033,6.77385
-0.010197,-0.176084,6.98073
0.175987,-0.00953081,6.98125
-0.176204,0.00970999,6.98099
0.00875587,0.176221,6.98035
-0.132468,-0.116436,7.18842
0.116343,-0.132483,7.18861
-0.116342,0.132486,7.18868
0.132067,0.11683,7.18841
-0.0122836,-0.176142,7.39579
0.176045,-0.0121085,7.39569
-0.176058,0.0122344,7.39591
0.0125158,0.176169,7.39616
-0.13414,-0.114436,7.60323
0.11423,-0.134382,7.60306
-0.114408,0.134225,7.60323
0.134216,0.114365,7.60333
-0.0174285,-0.175542,7.81104
0.175449,-0.017215,7.81064
-0.175417,0.0172226,7.81102
0.0173426,0.175508,7.81089
-0.137022,-0.111274,8.01802
0.111584,-0.136891,8.01777
-0.111211,0.137162,8.0179
0.137136,0.111126,8.01752
-0.0218899,-0.174919,8.22596
0.174403,-0.0219257,8.22614
-0.174403,0.0220717,8.22598
0.0224682,0.17497,8.22564
-0.14088,-0.106484,8.43365
0.106392,-0.140823,8.43391
-0.106809,0.140515,8.43396
0.140596,0.106745,8.43391
-0.0258469,-0.174471,8.64196
0.174363,-0.0254938,8.64169
-0.174342,0.0252239,8.64233
0.0253721,0.174486,8.64192
-0.142035,-0.104477,8.85141
0.103733,-0.142724,8.85029
-0.104356,0.142254,8.85004
0.142149,0.104113,8.85018
-0.0271567,-0.1742,9.06038
0.174032,-0.0281286,9.05822
-0.173849,0.0288304,9.05889
0.0277286,0.174298,9.05844
-0.144686,-0.101184,9.26635
0.103051,-0.142802,9.27119
-0.102804,0.143581,9.26808
0.142868,0.103115,9.2654
-0.0375367,-0.172968,9.47488
-0.173404,0.0337981,9.48099
0.149241,0.094178,9.51029
-0.10146,-0.143871,9.71647
0.134112,-0.116429,9.63943
-0.0433114,0.17121,9.64373
0.0924271,-0.150304,9.88143
-0.163225,0.0674939,9.83349
0.153555,0.0870027,9.77675
-0.128242,-0.121377,9.98997
0.175986,0.00529237,10.0571
0.0191878,0.175865,9.96319
0.038782,-0.17536,10.1646
