x,y,z
-0.446243,-0.410962,0.246399
-0.201477,-0.598574,0.211971
0.107965,-0.599485,0.190704
0.368488,-0.431083,0.155393
-0.0557285,-0.333612,0.154705
-0.416818,-0.116421,0.153244
-0.118053,-0.0298904,0.155417
0.19602,-0.15259,0.155256
0.508466,-0.152137,0.155528
-0.61147,0.12283,0.199313
0.178769,0.16871,0.151573
0.542985,0.158408,0.155321
-0.420202,0.374162,0.156991
-0.111218,0.280065,0.15501
-0.170866,0.579886,0.198199
0.132384,0.476793,0.15683
0.434066,0.443942,0.226444
0.0131214,-0.439573,0.437264
0.301551,-0.562199,0.429746
-0.239587,-0.223128,0.38378
0.539399,-0.342684,0.400099
-0.618772,-0.162632,0.380643
0.640816,-0.0383993,0.412763
-0.327128,0.129718,0.321079
0.0456409,0.0515763,0.405718
0.348893,0.0235219,0.357819
-0.497908,0.39832,0.457853
-0.0796462,0.331987,0.45912
0.228464,0.302866,0.426474
0.579377,0.271843,0.441465
0.0475156,0.636255,0.408655
0.102047,-0.631386,0.662988
-0.494894,-0.404176,0.551718
-0.245695,-0.589968,0.519755
0.254383,-0.248402,0.478699
-0.450172,-0.0996093,0.630308
-0.0237246,-0.179999,0.600961
0.345487,-0.0118306,0.658419
-0.629524,0.120467,0.508332
-0.197957,0.0757426,0.592797
-0.253238,0.587722,0.494207
0.301105,0.565731,0.571074
-0.357077,-0.529992,0.803107
0.436213,-0.46581,0.691498
-0.563386,-0.301613,0.835528
-0.244255,-0.239168,0.811411
0.055266,-0.372656,0.827605
0.603976,-0.206459,0.672857
-0.341588,0.108645,0.860941
0.0525595,0.0657542,0.773386
0.631431,0.101078,0.695604
-0.566599,0.295443,0.754908
-0.129501,0.324045,0.765572
0.179299,0.348775,0.755345
0.505812,0.388113,0.720242
-0.363122,0.526955,0.774418
-0.0329452,0.639803,0.707822
-0.0853861,-0.63374,0.912838
0.265663,-0.580983,0.922964
0.52129,-0.368609,0.974851
-0.114519,-0.0408588,1.01479
0.282663,-0.180975,0.906508
0.633148,-0.0768395,0.955451
-0.637926,0.0276325,0.896163
0.311288,0.12875,0.929512
-0.514059,0.375346,1.0509
0.596357,0.232945,0.971788
-0.275494,0.575637,1.06234
0.0259455,0.54331,0.994355
0.341726,0.539265,0.938312
-0.148772,-0.622017,1.21644
0.162735,-0.616674,1.21182
-0.409222,-0.488758,1.10769
-0.131596,-0.347498,1.07604
0.163841,-0.308794,1.16279
-0.609551,-0.188764,1.11606
0.0893259,-0.00637236,1.24887
0.387048,-0.0518662,1.16594
-0.427124,0.0913011,1.15784
0.627637,0.119154,1.2574
-0.185393,0.277765,1.06813
0.120557,0.276497,1.11987
0.228021,0.595287,1.2235
0.481866,0.419808,1.18891
0.392046,-0.503687,1.3885
-0.530505,-0.35644,1.36289
-0.0749615,-0.357543,1.3818
0.308523,-0.206999,1.41641
0.574013,-0.27977,1.26872
-0.639094,-0.0081632,1.36219
-0.298016,-0.16957,1.26985
0.325618,0.19899,1.34066
-0.566084,0.295628,1.34723
-0.2425,0.228997,1.36897
0.0401676,0.361165,1.40411
-0.360013,0.529002,1.35435
-0.0735216,0.633868,1.28945
-0.216922,-0.600929,1.51676
0.100443,-0.62544,1.51475
-0.31555,-0.314383,1.57759
-0.609122,-0.188055,1.61365
-0.370308,-0.00771778,1.52623
0.63354,-0.0768242,1.49773
-0.618976,0.156212,1.61889
-0.04781,0.132011,1.5912
0.356496,0.0658006,1.61806
-0.386724,0.361369,1.6116
0.585175,0.256355,1.53101
0.390838,0.504212,1.47255
-0.194259,0.607128,1.60377
0.112642,0.62992,1.53686
-0.0599688,-0.635842,1.77953
-0.35266,-0.532683,1.7969
0.340238,-0.539436,1.69486
0.0454471,-0.311126,1.66511
0.342298,-0.228475,1.71608
-0.17253,-0.103357,1.74788
0.122479,-0.026618,1.79856
0.624802,-0.144074,1.80014
