x,y,z
-0.204669,0.0817167,5.05515
-0.125775,-0.192808,5.27458
-0.347775,-0.00407331,5.44471
-0.12691,-0.16215,5.83326
-0.667137,0.310216,5.94247
-0.309671,0.570953,5.81262
-0.170546,-0.587787,6.14384
0.119996,-0.439175,6.07122
0.454622,-0.50788,6.12276
0.790606,-0.234842,6.11183
-0.449505,-0.0677456,6.14365
0.138954,0.00677176,6.03459
0.461947,0.672489,6.06548
-0.108735,0.915129,6.12863
0.0338188,-0.844286,6.22959
-0.426738,-0.473929,6.34363
1.05202,-0.198227,6.34912
-0.986151,0.129639,6.21862
0.676663,0.0673068,6.29077
-0.341981,0.259454,6.21787
-0.145851,0.542095,6.1832
-0.111532,-0.672421,6.44149
0.681306,-0.77077,6.39958
0.242394,-0.494617,6.37284
0.5946,-0.33853,6.38824
-1.15442,0.0789274,6.46311
1.00817,0.333411,6.54336
-0.657356,0.921369,6.48753
-0.776839,-1.10018,6.70081
0.869149,-0.574792,6.63505
-0.911244,-0.223394,6.75495
0.123434,-0.23968,6.72922
-0.298012,-0.0322426,6.7097
-0.635737,0.343599,6.71245
0.472752,0.243639,6.65366
0.667311,0.608618,6.56952
-0.212749,-1.71854,6.95276
0.231338,-1.65993,6.9554
-0.917791,-1.36322,6.89007
0.106153,-0.968336,6.78384
1.2737,-0.946595,6.80364
-0.808494,-0.640153,6.90928
1.3749,-0.525684,6.81212
1.44378,-0.220489,6.85975
-1.2947,0.0931862,6.78262
0.993429,0.152758,6.85233
1.27637,0.0507727,6.77749
0.317718,0.551438,6.85735
1.2677,0.397395,6.86801
-0.155823,0.652848,6.77722
0.754072,0.593833,6.87323
1.07983,0.698143,6.83406
-0.608556,1.06212,6.76828
0.131454,1.05034,6.79491
1.09902,1.05705,6.82565
-0.928975,-0.98019,7.02035
0.334046,-0.983114,7.10127
1.51649,-0.9117,7.07385
-1.79927,-0.542053,7.07668
-0.640774,-0.287136,6.97722
-1.11828,-0.0791213,7.03326
1.64717,-0.0107341,7.1089
-0.768828,0.189406,7.13119
-0.461592,0.79348,6.96486
0.30749,0.835001,6.99614
1.62618,0.918832,7.14094
1.13491,1.1077,7.11116
-0.0473368,1.34406,6.97149
-1.05808,1.41888,7.02572
