x,y,z
-0.245778,-0.593691,0.135756
0.113686,-0.644929,0.146777
-0.051511,-0.542505,0.115336
0.283413,-0.472146,0.0920608
-0.37657,-0.450094,0.113977
-0.192472,-0.417439,0.10019
0.100131,-0.43612,0.0935069
0.455919,-0.405124,0.105846
-0.545487,-0.25914,0.0936238
-0.38283,-0.277791,0.183586
-0.0390581,-0.309914,0.0936544
0.243187,-0.28942,0.0927983
-0.404697,-0.117699,0.0914324
-0.224192,-0.232514,0.0943493
-0.0698524,-0.125344,0.0936715
0.114492,-0.153285,0.0929717
0.497841,-0.224878,0.0920957
-0.620973,-0.0907745,0.125998
0.369352,-0.0888886,0.0942236
0.572012,-0.0532668,0.0941299
-0.698084,0.0819145,0.170289
-0.515831,0.0498763,0.191252
-0.358279,0.0628311,0.0924919
-0.192004,0.00319283,0.150438
0.0330411,0.0696199,0.0926398
0.209469,0.00784857,0.103646
0.377723,0.0984094,0.0924424
0.651408,0.0959834,0.17397
-0.520962,0.21001,0.0939097
-0.212507,0.18038,0.0938221
0.216976,0.1946,0.0937964
0.528092,0.209535,0.0952555
-0.0238093,0.247392,0.0925713
0.368504,0.303271,0.0925432
-0.397623,0.360788,0.0907545
-0.0667276,0.431941,0.0950333
0.197998,0.380993,0.0915221
0.516416,0.427176,0.179364
-0.313312,0.519672,0.135507
0.17559,0.565151,0.0957693
0.344797,0.487076,0.135222
-0.174092,0.639206,0.161453
-0.00327262,0.613891,0.0954024
-0.106779,-0.687179,0.217578
0.296462,-0.625199,0.194743
-0.390767,-0.57436,0.25077
-0.14693,-0.516509,0.27292
0.0355973,-0.541504,0.278907
0.44686,-0.525941,0.245946
-0.528115,-0.402271,0.213413
-0.299747,-0.414899,0.27966
0.196196,-0.451017,0.255396
0.575521,-0.386081,0.247087
-0.0987848,-0.337023,0.268558
0.102963,-0.294778,0.214156
0.373906,-0.287508,0.224509
-0.645441,-0.231101,0.248133
-0.490214,-0.130122,0.25294
-0.294035,-0.123759,0.24016
-0.112694,-0.151385,0.27366
0.247174,-0.150608,0.222798
0.477375,-0.134467,0.25138
0.640888,-0.216502,0.209895
-0.697527,-0.0577861,0.293012
0.0387589,-0.0526257,0.230299
0.700556,-0.0530614,0.27446
-0.35055,0.0484961,0.278548
0.481747,0.0511681,0.238013
-0.364707,0.215252,0.197126
-0.0808282,0.131107,0.227114
0.116931,0.176806,0.24927
0.316802,0.138979,0.262709
-0.63859,0.247211,0.233837
-0.151285,0.310569,0.212443
0.27154,0.319901,0.246082
0.452343,0.269236,0.255809
0.644355,0.276513,0.22567
-0.537127,0.401096,0.205213
-0.343676,0.386712,0.265841
0.0607679,0.358844,0.213153
-0.422479,0.558544,0.280656
-0.176516,0.486683,0.266463
0.00535021,0.529654,0.261187
0.189437,0.485475,0.261342
0.424213,0.558931,0.287978
-0.0597154,0.700164,0.294278
0.112444,0.680377,0.226171
-0.187903,-0.675288,0.382892
-0.00410681,-0.701899,0.368604
0.172947,-0.677763,0.321372
0.340828,-0.611255,0.374044
-0.495244,-0.494662,0.380751
-0.179803,-0.417809,0.425194
0.0512639,-0.379767,0.372089
0.348128,-0.416638,0.357024
0.523431,-0.466688,0.405699
-0.609241,-0.34881,0.386195
-0.429338,-0.310331,0.361222
-0.242729,-0.256732,0.357128
0.221956,-0.277979,0.358017
0.484194,-0.286841,0.373704
-0.433264,-0.136719,0.427416
0.0512993,-0.188524,0.355432
0.667382,-0.2116,0.394921
0.342314,-0.0896447,0.370256
0.526013,-0.031671,0.398779
-0.540067,0.0042896,0.370565
-0.176214,0.0118849,0.336785
0.0232325,0.06958,0.369345
0.192551,0.0105568,0.314567
0.690539,0.114867,0.355047
-0.692684,0.117984,0.355851
-0.491857,0.179801,0.326278
-0.234405,0.187354,0.324843
0.509792,0.154041,0.390481
-0.633522,0.296596,0.413205
-0.385324,0.299087,0.424102
-0.175079,0.349455,0.39343
-0.019226,0.259657,0.346743
0.145204,0.342761,0.378081
0.305214,0.251575,0.409916
0.641097,0.285313,0.412862
-0.535832,0.453408,0.382379
-0.00185361,0.444387,0.42598
0.322281,0.435413,0.383554
0.54713,0.437954,0.360154
-0.294608,0.491102,0.410296
-0.125551,0.581132,0.421086
-0.265925,0.650841,0.321711
0.101906,0.693739,0.410626
0.262868,0.643764,0.328214
-0.352575,-0.604817,0.429866
0.0836137,-0.695944,0.529379
0.26168,-0.6501,0.537673
-0.0709125,-0.573925,0.485111
0.127587,-0.539547,0.437066
0.423082,-0.558889,0.533074
-0.355942,-0.427988,0.486354
0.232603,-0.40019,0.501168
0.416011,-0.37298,0.523801
-0.260006,-0.277261,0.540641
-0.0793815,-0.26518,0.464517
