x,y,z
-0.125971,-0.210987,0.0549092
-0.0205602,-0.243947,0.054655
0.0881648,-0.229022,0.0554513
0.178974,-0.167283,0.0550191
-0.0563591,-0.126741,0.0532876
0.0433478,-0.0757677,0.0543418
-0.242476,-0.0395372,0.0539447
-0.133415,-0.0491928,0.0542037
0.14719,-0.0394361,0.0529839
-0.127556,0.0681415,0.0546087
-0.0357956,0.000225108,0.055028
0.0678715,0.0369538,0.0550351
0.245279,0.00974059,0.0546739
-0.0256201,0.109406,0.0541819
0.172384,0.0914715,0.05396
-0.183987,0.16267,0.0533827
0.0774232,0.146583,0.0537897
-0.0873382,0.229734,0.0544054
0.0226842,0.243226,0.0551057
-0.20219,-0.138227,0.0872452
0.0123925,-0.144541,0.133226
0.115595,-0.107629,0.13001
0.23071,-0.0851959,0.106429
-0.235266,0.0678867,0.0773671
0.140479,0.0269483,0.137088
-0.0982029,0.147948,0.125466
0.111293,0.219166,0.126175
-0.0743414,-0.233589,0.149077
0.0323328,-0.243582,0.173793
0.134846,-0.205986,0.17211
-0.111126,-0.125102,0.147348
-0.238468,-0.0579342,0.159978
-0.0326699,-0.051757,0.16994
-0.241805,0.0452952,0.195996
-0.1536,0.00949247,0.142806
-0.0483804,0.0544653,0.150068
0.0449709,0.0209749,0.196799
0.24478,0.0151462,0.167623
0.104187,0.112892,0.190263
-0.202585,0.13849,0.155392
0.0162531,0.154748,0.143991
0.194341,0.150455,0.141642
-0.0477069,0.241402,0.156069
-0.121001,-0.214531,0.245502
-0.0185631,-0.244122,0.27082
0.0905388,-0.229478,0.271101
-0.197778,-0.145704,0.2109
-0.0401069,-0.143715,0.229164
0.180448,-0.166675,0.262336
0.0691665,-0.135614,0.224427
0.231608,-0.0830871,0.215297
-0.237862,-0.0605011,0.268088
-0.135783,-0.0555329,0.228326
0.0158916,-0.0547891,0.273783
0.129611,-0.0446706,0.218915
-0.122731,0.056286,0.235817
0.137537,0.0498727,0.273525
0.245467,0.00584475,0.277136
-0.203425,0.136905,0.26258
0.222994,0.104284,0.235096
-0.135387,0.205055,0.210199
-0.0509316,0.138616,0.229353
0.0471783,0.142632,0.277356
0.155631,0.190703,0.244567
-0.0391527,0.242458,0.265811
0.0594106,0.237551,0.218927
-0.0174785,-0.149754,0.335214
-0.131878,-0.127708,0.310494
0.116513,-0.095879,0.314738
0.22798,-0.0907995,0.325152
-0.0806695,-0.0309875,0.319229
-0.241905,0.0441466,0.304438
-0.13125,0.0629714,0.344252
-0.016004,0.0497913,0.283551
0.0664535,0.0111541,0.345042
0.2265,0.0911582,0.342587
-0.042625,0.138799,0.340733
-0.129235,0.208777,0.318015
0.0539762,0.239721,0.327431
-0.0936224,-0.226891,0.350099
0.0380215,-0.242747,0.364744
0.0626447,-0.145652,0.408902
0.144357,-0.19839,0.360004
-0.205802,-0.134075,0.391349
-0.107444,-0.0870093,0.408909
-0.185595,-0.0318466,0.357675
-0.0027911,-0.0587885,0.393863
0.12585,-0.0570883,0.41482
0.245452,-0.00530706,0.391783
-0.239988,0.0527885,0.41229
-0.0386219,0.045194,0.399216
0.151561,0.0490175,0.408956
0.0731719,0.119589,0.380198
-0.199216,0.143819,0.370063
0.149446,0.194318,0.353067
-0.0425242,0.242215,0.37533
-0.0372408,-0.243493,0.442191
0.128508,-0.210298,0.466784
-0.137549,-0.198833,0.446393
-0.0302317,-0.137838,0.465965
0.205776,-0.133424,0.42317
-0.240481,-0.0491493,0.450789
-0.143479,0.0147366,0.445961
0.0520888,0.0155757,0.452035
0.238997,0.0551477,0.484358
-0.0967414,0.111976,0.464022
-0.201332,0.140197,0.478513
0.00794109,0.143664,0.463806
0.199725,0.143595,0.434146
-0.131646,0.208076,0.426965
-0.0405521,0.242613,0.482829
0.0762067,0.232954,0.435153
-0.0876633,-0.23016,0.538121
0.038881,-0.242357,0.519054
-0.159295,-0.103338,0.50335
0.0592851,-0.0831445,0.498179
0.159286,-0.121601,0.520981
-0.0685122,-0.0410778,0.500299
0.14604,-0.00079596,0.504891
0.239969,-0.0537133,0.490381
-0.241568,0.0476034,0.51948
-0.136329,0.0545618,0.548589
-0.0226111,0.0551205,0.520738
0.102074,0.0998281,0.49947
-0.133739,0.205912,0.534559
0.14786,0.197615,0.511093
0.0452372,0.210419,0.541428
-0.0102938,-0.245433,0.614949
0.127157,-0.210675,0.57602
-0.196795,-0.146904,0.596015
0.035431,-0.151684,0.581082
-0.0708599,-0.128247,0.566209
0.230695,-0.0850377,0.594934
-0.239719,-0.0534362,0.559435
-0.136029,-0.0453491,0.594286
0.00122932,-0.0484025,0.582917
0.11085,-0.0548338,0.591196
-0.0580786,0.0333206,0.622145
0.132867,0.0566538,0.595385
0.243886,0.0237532,0.589738
-0.206227,0.130352,0.58736
-0.0681513,0.134095,0.581816
0.0389086,0.111813,0.589675
0.211706,0.125418,0.564421
0.126131,0.172938,0.61304
-0.0472359,0.24152,0.590429
