x,y,z
-0.153735,-0.461207,0.547037
-0.0485558,-0.488858,0.547276
0.0801665,-0.481338,0.547225
-0.0790575,-0.402167,0.545772
0.0135318,-0.415268,0.547209
0.188469,-0.440565,0.547964
0.279811,-0.39547,0.54656
-0.294441,-0.371456,0.546422
-0.1807,-0.365119,0.547348
-0.0218706,-0.328843,0.546494
0.0899525,-0.357179,0.546939
0.202933,-0.343806,0.546273
-0.371696,-0.30569,0.546733
-0.198918,-0.272916,0.546314
-0.110528,-0.30164,0.54603
0.141254,-0.273838,0.546278
0.294043,-0.301159,0.547064
0.386407,-0.284394,0.546812
-0.26559,-0.208012,0.544767
-0.0522229,-0.22826,0.546316
0.22666,-0.236025,0.546592
-0.446039,-0.155719,0.546826
-0.355136,-0.183922,0.546483
0.0087319,-0.156181,0.54641
0.095046,-0.192329,0.545889
0.314849,-0.204571,0.54643
0.401534,-0.169912,0.546567
-0.376291,-0.0936391,0.546077
-0.277443,-0.114945,0.545855
-0.16393,-0.0883923,0.546631
-0.0867687,-0.141253,0.54673
0.244305,-0.144163,0.546456
0.327413,-0.101732,0.546549
0.457283,-0.0953315,0.546637
-0.463679,-0.0611388,0.547163
-0.0806714,-0.0454787,0.546533
0.012896,-0.0432499,0.546399
0.0941654,-0.0877441,0.546121
0.248376,-0.0509676,0.546554
-0.303569,-0.0181012,0.544851
-0.170221,0.0051601,0.54624
0.163555,-0.0136175,0.545777
0.327468,-0.00202483,0.546364
0.465367,-0.00240009,0.547203
-0.461323,0.0326726,0.546846
-0.367881,0.0493904,0.545869
-0.231261,0.0757604,0.54615
-0.0520982,0.0437222,0.546401
0.118682,0.068278,0.54671
0.39723,0.061228,0.54651
-0.436796,0.123249,0.546632
-0.121352,0.125577,0.545291
0.00416788,0.118838,0.5453
0.22474,0.128815,0.546028
0.308519,0.089245,0.54612
-0.2585,0.165101,0.546243
-0.173285,0.202714,0.545175
-0.054338,0.191633,0.546341
0.0844591,0.175994,0.546873
0.347687,0.173398,0.546468
-0.401995,0.210386,0.546631
-0.248624,0.258448,0.546529
0.17593,0.208671,0.545798
0.268119,0.222641,0.546811
-0.34693,0.285822,0.546098
-0.107098,0.267691,0.546668
0.00441925,0.28489,0.545763
0.1062,0.270793,0.545521
0.350627,0.266378,0.546337
-0.277889,0.34893,0.546574
-0.186781,0.327494,0.545932
-0.0834019,0.356674,0.545958
0.0753588,0.358736,0.546594
0.18095,0.327659,0.546399
0.279736,0.329854,0.546372
0.149736,0.415717,0.546151
-0.0239708,0.441366,0.546349
-0.234289,-0.428237,0.589859
