x,y,z
-0.141064,-0.409821,0.578176
0.0130933,-0.451479,0.577992
0.167474,-0.418461,0.577747
-0.287546,-0.343334,0.577921
-0.0280353,-0.301972,0.577712
0.299593,-0.335474,0.577647
0.214157,-0.205059,0.577773
0.369596,-0.196409,0.577615
-0.254937,-0.157599,0.575432
-0.100991,-0.134502,0.577038
0.051665,-0.167841,0.57778
-0.433867,-0.0558523,0.577123
-0.290378,-0.00325953,0.576727
0.0139725,-0.0169072,0.5768
0.16393,-0.0577262,0.577449
0.433484,-0.0546888,0.576821
-0.136811,0.0177508,0.576792
0.123546,0.0920991,0.576103
-0.412921,0.112822,0.57686
-0.232825,0.140867,0.577787
-0.0303131,0.132,0.577277
0.417984,0.0998947,0.576628
-0.333755,0.259412,0.576287
0.349709,0.240036,0.576486
-0.214588,0.360209,0.575403
-0.0621609,0.386039,0.57597
0.235908,0.34621,0.576147
0.0918004,0.404373,0.575712
-0.398296,-0.198133,0.620657
-0.166312,-0.266167,0.638867
0.1085,-0.293475,0.650917
0.299277,-0.0418867,0.651735
0.271104,0.10696,0.61966
-0.126958,0.243653,0.624704
0.0255601,0.269769,0.629711
0.171913,0.223311,0.64256
-0.213931,-0.392917,0.715377
-0.067082,-0.443818,0.711595
0.0891416,-0.435707,0.71327
-0.334623,-0.29668,0.71921
0.237032,-0.382554,0.712183
0.354124,-0.274668,0.7106
-0.0362065,-0.190965,0.705496
0.130567,-0.135022,0.707798
0.274752,-0.142582,0.766374
0.419862,-0.132153,0.710023
-0.30267,-0.0924957,0.70384
-0.148487,-0.0648013,0.707085
0.00582387,-0.043796,0.72716
-0.401323,0.0265327,0.703995
-0.24807,0.0523607,0.71379
-0.0964981,0.0848801,0.709817
0.171165,0.0259229,0.708819
0.43185,0.0236421,0.710466
-0.339281,0.172842,0.700064
0.0525547,0.127015,0.707721
0.244145,0.159054,0.763358
0.389555,0.173333,0.709734
-0.194061,0.195996,0.756902
-0.0592759,0.274753,0.760842
0.0943728,0.261439,0.771329
-0.276615,0.316926,0.706981
0.165132,0.382161,0.708159
0.294964,0.296749,0.709192
-0.141545,0.393303,0.707276
0.012995,0.414154,0.707517
-0.142754,-0.429654,0.849005
0.0119301,-0.450786,0.848476
0.164652,-0.409574,0.847363
-0.27705,-0.350386,0.852362
0.0239214,-0.31151,0.780914
0.301345,-0.332423,0.845074
-0.378436,-0.232758,0.85384
-0.152935,-0.272421,0.79312
0.174831,-0.261376,0.787709
0.393898,-0.205821,0.844143
-0.428903,-0.10017,0.790664
-0.256531,-0.137545,0.843706
-0.101955,-0.131864,0.837551
0.0494644,-0.164813,0.83693
-0.0134846,-0.00507744,0.873271
0.163357,-0.0583289,0.839562
0.432371,-0.0540177,0.843866
-0.31653,0.00297809,0.844658
-0.161822,0.022822,0.836862
0.124562,0.0952529,0.839882
0.297917,0.0106134,0.798785
-0.413486,0.119419,0.824377
-0.0312759,0.143547,0.83709
0.416485,0.10169,0.843571
-0.339165,0.254007,0.83026
0.34861,0.242158,0.84281
-0.21336,0.361187,0.83993
0.233794,0.347688,0.841341
-0.0651326,0.410118,0.840279
0.0896648,0.404886,0.841038
-0.0613282,-0.309079,0.913345
-0.199263,-0.242131,0.938827
0.0937124,-0.289924,0.918587
-0.426058,-0.116291,0.945649
0.243101,-0.193437,0.908936
-0.142995,-0.0576278,0.967155
-0.426278,0.0376071,0.952165
-0.10641,0.0934942,0.963497
-0.38234,0.186984,0.960699
-0.253258,0.137955,0.888673
0.0460437,0.134099,0.968971
0.262691,0.113899,0.909765
-0.137022,0.239962,0.894953
0.0122588,0.279326,0.90117
0.159371,0.229787,0.907859
-0.286034,0.309578,0.964346
-0.212742,-0.39658,0.985577
-0.0654699,-0.447699,0.983865
