x,y,z
-0.0445009,-0.103811,0.114613
-0.0141714,-0.111847,0.114585
-0.0713593,-0.0868306,0.114354
0.0612154,-0.0930133,0.114432
-0.0258405,-0.0784683,0.11548
0.0639206,-0.0606977,0.116143
0.0953813,-0.0609787,0.114719
-0.0974622,-0.0568764,0.114806
-0.0284438,-0.0453883,0.11662
0.00280793,-0.0487853,0.114587
-0.109779,-0.0272994,0.114607
-0.0553155,-0.0282079,0.115263
0.022999,-0.0247505,0.114787
0.0783916,-0.0327247,0.115124
0.109593,-0.0285951,0.114431
-0.0832894,-0.0102961,0.115796
-0.0380546,-0.00188335,0.115701
-0.0111707,-0.0190529,0.114957
0.0546646,-0.00039302,0.115545
-0.112691,0.00407363,0.11531
-0.0624479,0.0180026,0.114608
-0.00665893,0.0132575,0.115906
0.0240452,0.00664669,0.115225
0.0837759,0.011363,0.115087
0.11381,0.00229408,0.114678
-0.108032,0.0352254,0.114289
-0.0333965,0.0297013,0.117053
0.0454221,0.029606,0.117771
0.108886,0.0332914,0.114713
-0.0782308,0.0452095,0.116605
-0.048795,0.0570469,0.114621
-0.0147839,0.0551036,0.116785
0.0129546,0.0402628,0.115298
-0.0739154,0.0763689,0.115181
0.0546346,0.0608834,0.114764
0.094442,0.0617672,0.114564
-0.00277544,0.0841718,0.118165
0.0717533,0.0873401,0.114632
-0.0476457,0.102312,0.114328
-0.0180289,0.111321,0.114367
0.0133946,0.111905,0.11456
0.043853,0.103587,0.114638
0.00687157,-0.113075,0.137617
0.0340599,-0.108417,0.121556
0.00682885,-0.0876932,0.118782
0.079276,-0.0801201,0.136433
-0.0522529,-0.0641987,0.125094
-0.00707895,-0.0669697,0.137987
0.0336287,-0.071101,0.118535
-0.0753288,-0.0443903,0.133387
0.0497087,-0.0349654,0.127923
-0.0612046,-0.00375204,0.137258
-0.0877483,0.0160035,0.132885
0.0329706,0.0511489,0.137024
-0.0935532,0.0646075,0.136942
-0.0325771,0.0795864,0.129451
0.027733,0.0765909,0.119253
-0.0297951,-0.109382,0.141997
-0.0591464,-0.0963636,0.141196
-0.00746428,-0.0922908,0.156158
0.0217004,-0.080801,0.148866
0.0541282,-0.0989799,0.144076
-0.0852992,-0.074108,0.139133
-0.0345324,-0.0781594,0.148535
0.0514488,-0.0672268,0.144305
-0.105367,-0.041378,0.14222
-0.0592001,-0.0599077,0.155484
0.0230803,-0.0492273,0.138629
0.0732361,-0.0422434,0.147502
0.103838,-0.0444793,0.140181
-0.0618879,-0.0283647,0.15693
-0.0359496,-0.0223354,0.139551
-0.00761243,-0.0358381,0.141367
-0.088986,-0.014933,0.146832
0.00404069,-0.00569924,0.139078
